age,gender,education_level,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,productivity_score,digital_dependence_score
34,female,bachelor,6.82,152,436,14,0,4.0,8.01397247804969,3.0405927871595773,1.0,65.0,39.0
14,male,high school,3.55,81,708,106,74,2.0,10.029174635712357,3.860612979208756,4.145953202818317,57.0,30.6
23,female,bachelor,5.16,72,336,448,23,5.0,9.63941931684079,4.187489649493976,2.7115799133506515,71.0,24.6
33,male,high school,6.52,109,569,104,83,3.0,8.117687826377718,3.0756031474488776,9.997282500568463,47.0,38.4
22,male,bachelor,5.19,100,1198,61,0,5.0,6.677715010821201,3.138562447173836,1.8811374722907563,61.0,49.2
35,male,high school,2.48,75,226,54,149,5.0,9.372188457363146,4.17877781513823,7.730570500914187,68.0,16.8
16,female,high school,3.72,70,218,185,0,2.0,8.687275860397762,3.9093242486341504,3.315069982180593,67.0,17.4
40,female,master,8.16,112,491,90,178,5.0,8.188830504155721,2.1695849072579305,1.0,92.0,40.0
24,male,master,11.38,196,254,223,39,3.0,4.672581083514803,1.913813035835629,9.041187371801913,65.29930112427833,47.8
34,female,bachelor,4.88,104,408,54,24,3.0,7.914044735217331,3.947633560734028,1.0,55.0,29.9
15,male,high school,1.4,50,775,91,237,4.0,5.313963194315285,5.0,8.9705056627582,64.0,24.4
46,female,bachelor,7.22,76,221,28,102,1.0,7.093507281347571,1.8728956347517167,1.157665072081397,47.0,29.6
20,male,bachelor,10.16,125,612,83,56,2.0,6.696178207214245,1.0,10.0,64.0,47.9
31,female,master,5.19,89,321,88,121,2.0,5.848208253094576,3.79049077559237,2.2491804628463257,57.0,26.8
50,female,high school,10.09,178,108,175,107,4.0,7.143906058137219,1.0270117970158303,5.009510357831907,74.0,41.8
38,male,bachelor,3.68,97,256,95,216,2.0,7.618149200110773,2.942662266861789,9.03255803801098,60.0,22.9
43,male,high school,5.8,89,146,87,81,4.0,8.175922627938183,1.0,4.947199703852763,64.0,24.7
34,female,master,5.89,123,308,309,69,3.0,6.1528745501124495,3.9131943801345552,2.1340064121862743,59.0,31.3
19,female,bachelor,5.35,110,278,126,249,6.0,7.896483838826109,3.2194902348339647,1.0,82.0,26.0
28,female,bachelor,5.49,134,454,159,47,2.0,8.770387836546627,1.8863571685063032,7.063623630103463,62.0,34.3
33,male,high school,5.45,134,331,64,183,2.0,7.72143700934688,2.9218790552220377,10.0,83.0,30.9
17,female,high school,12.54,215,180,47,29,3.0,6.603915878477986,1.910604036718856,3.0011246093046746,73.0,49.6
26,female,master,7.51,144,306,197,102,1.0,7.130430548416913,1.7960221578391848,2.202030189844087,70.0,35.8
14,male,high school,2.34,86,101,118,136,5.0,7.635340335904576,3.191568932054806,3.946556090943957,69.0,12.3
17,female,high school,9.55,203,268,68,66,1.0,7.069764359811161,1.0,1.0966241654973152,69.0,36.68415185296776
49,female,master,4.35,64,468,31,182,6.0,7.666991722407312,3.2855399203469227,4.7702144571308285,46.0,28.4
26,male,bachelor,8.54,194,372,31,25,4.0,7.34579541906511,2.9985541690434583,3.8273823722218654,62.0,44.4
19,female,bachelor,7.69,143,189,237,51,1.0,6.859950334344918,2.854740166416499,3.17340509760709,73.0,32.4
19,male,bachelor,15.97,341,354,211,265,1.0,6.114079510373318,1.0,10.0,65.0,73.3
31,male,bachelor,4.59,73,206,67,78,5.0,9.344140154305013,3.074564249052702,1.0,51.0,21.3
28,female,high school,6.94,193,213,63,129,3.0,8.629548661056495,2.947195422383505,5.158138032468291,64.0,36.5
15,female,high school,6.76,251,131,99,16,5.0,7.2554584924595185,2.1590561213436006,9.845439723484317,82.0,36.68415185296776
46,female,master,6.36,68,268,147,70,5.0,8.495949949366866,2.1314669621895765,4.728384860327204,77.0,36.68415185296776
36,male,bachelor,6.48,105,80,12,176,1.0,8.47496962003336,1.8681945581197847,1.0,64.0,25.3
29,female,phd,3.57,86,81,48,46,3.0,7.532108974352518,4.043827377787879,2.1357838414306487,65.29930112427833,15.9
20,female,high school,7.32,197,239,86,0,2.0,7.23955702656614,3.833004197878484,10.0,61.0,37.8
19,male,high school,7.42,171,287,241,36,1.0,7.193270069772331,2.749457630302101,4.413085149255383,48.0,37.4
26,male,master,9.17,139,107,163,164,2.0,7.614940504590431,2.8269160424633344,1.209517488444134,56.0,34.6
44,female,phd,5.49,86,411,517,180,3.0,8.85231524871722,4.927080569938734,10.0,81.0,30.1
45,male,bachelor,6.76,281,161,280,0,7.0,6.7089996336738045,1.3467896751691546,6.546957771255807,62.0,36.68415185296776
18,male,bachelor,4.43,75,968,140,0,0.0,9.402991749052577,2.760404541484197,1.4070099535818938,63.0,38.9
30,male,bachelor,4.87,45,345,353,181,2.0,8.472005723522882,3.864904352498255,5.1611356606825245,62.0,22.7
21,female,high school,6.82,167,275,157,109,6.0,7.1923933914483404,3.2111391760002674,1.0,84.0,34.4
44,male,phd,6.87,110,132,71,117,3.0,7.516206519943315,4.042255649999432,8.982512650813847,81.0,28.3
13,female,high school,7.49,94,205,221,118,7.0,6.0906706654152565,3.386979491677123,9.621475978577829,87.0,27.2
24,female,bachelor,14.76,304,170,88,36,3.0,3.026332399012859,1.0,9.971930580327957,65.29930112427833,63.1
27,male,master,8.64,281,266,312,228,5.0,5.972599221810857,1.998845602732281,7.652483216089849,68.0,49.2
32,male,phd,6.18,102,190,157,119,2.0,7.636788867874923,3.907020085882375,6.223656723960436,50.0,27.2
18,male,bachelor,16.19,316,307,72,42,3.0,5.812249961530712,1.018777781218202,9.917088381809991,80.0,69.9
26,male,high school,2.24,59,127,603,38,1.0,9.246270518406495,3.823502703340422,1.0,53.0,12.0
24,female,bachelor,5.02,97,148,57,226,4.0,8.892253933579235,4.088250764274632,3.9574068125720654,67.0,21.7
36,female,phd,15.11,259,326,148,156,7.0,6.608840718550587,1.3094322178511866,2.6373531090981546,54.0,65.4
26,male,bachelor,10.05,161,165,57,261,1.0,5.815959249741323,1.0,5.227658890715316,59.0,40.0
34,female,phd,14.53,291,104,33,0,4.0,4.7179546735736215,1.0076130966697197,9.952463560238542,65.29930112427833,60.8
15,female,high school,7.96,221,31,120,133,3.0,5.093098284815063,2.955982765384627,1.074956865927967,59.0,35.7
32,female,bachelor,8.93,247,227,55,36,7.0,7.639728504999233,3.344849688040085,9.67002525308927,60.0,46.7
43,female,phd,11.45,145,735,97,73,4.0,4.597628074422269,2.0136308149218616,10.0,60.0,58.0
47,female,master,5.15,47,177,29,12,2.0,8.526000173978675,4.914950862802759,10.0,73.0,20.5
34,female,bachelor,11.43,184,170,537,119,6.0,7.353693239486095,1.226878935227469,3.722864833559537,54.0,46.2
29,male,bachelor,4.57,72,170,118,83,3.0,9.706756465123716,3.051350237995091,2.9647411831171464,67.0,19.5
25,male,bachelor,3.88,117,98,137,62,5.0,8.477755356944202,4.12972567302818,1.0,77.0,19.3
26,female,bachelor,7.18,119,148,411,147,1.0,7.141208419314339,3.7245331666338055,10.0,60.0,29.1
45,male,phd,8.01,114,213,231,159,7.0,7.083231953146552,3.323922472373006,5.59584381308658,58.0,36.68415185296776
14,female,high school,4.74,79,314,43,245,5.0,6.723697421966424,3.238712422516352,3.867822784421855,65.29930112427833,23.0
39,female,bachelor,4.37,93,176,367,70,4.0,7.795482707018761,4.087544185581216,3.9073653467321954,77.0,21.7
22,male,bachelor,3.91,73,200,32,12,2.0,7.934204061151786,4.852772651553856,5.197471770641279,67.0,18.2
21,female,bachelor,3.71,101,129,135,0,3.0,7.703231276980093,2.9179430807821864,1.1102876854675334,60.0,18.4
44,male,bachelor,6.55,136,305,188,174,2.0,8.592253626691642,2.844507289469006,4.215682587812603,70.0,34.5
33,male,bachelor,9.99,296,558,79,109,5.0,6.572934358347517,3.231975255953753,6.833681330178436,54.0,62.1
20,male,bachelor,4.0,66,68,194,28,2.0,6.7769822178670776,3.875789359118305,5.060594906344801,72.0,14.2
32,female,master,11.96,168,461,187,145,6.0,7.593275171655496,2.178562135840008,8.668787881746775,69.0,52.9
21,male,bachelor,7.1,124,641,67,122,0.0,7.944894441262818,1.7244646117444984,10.0,62.0,41.4
36,male,bachelor,6.76,84,572,69,117,7.0,6.527867529419352,2.275733596697882,4.807133052288329,57.0,36.68415185296776
38,female,master,13.98,261,345,33,94,2.0,3.5819073091411924,1.0,10.0,56.0,63.6
49,female,bachelor,6.15,100,124,54,20,5.0,8.3240898836095,3.081085787383836,1.0,70.0,26.3
31,female,bachelor,6.38,118,601,556,121,4.0,7.342845634956527,3.110957179920915,4.886282437617791,77.0,38.6
15,male,high school,5.97,106,116,287,39,6.0,7.220790851081616,3.2177989103539635,1.0,59.0,23.4
43,female,bachelor,11.08,219,321,20,150,3.0,6.82624941942643,1.032391700412519,4.983174231258965,70.0,52.6
13,female,high school,10.32,225,287,361,214,3.0,6.286301141807814,3.0511713269278373,1.0,44.0,48.4
24,male,master,6.18,129,196,614,119,0.0,8.857334858875603,2.736626325646515,1.0,59.0,28.7
24,female,master,6.01,142,984,89,102,1.0,7.590314556864004,2.79651790706766,10.0,65.0,49.3
37,male,master,7.7,113,1203,59,33,2.0,7.410316617731405,2.8954646727376314,7.122686100042114,56.0,57.8
30,female,high school,8.11,161,301,50,133,4.0,8.383984930604951,3.047186484737636,1.0,56.0,39.3
33,male,high school,2.79,28,418,72,0,2.0,8.76169511732281,3.80930740835744,8.073041941245188,58.0,18.6
20,female,bachelor,12.25,248,1201,64,54,2.0,5.635136748262261,1.96977974983363,10.0,68.0,78.1
28,male,high school,6.41,147,637,119,85,5.0,8.156387695810057,4.144098912803711,8.840339143289643,63.0,42.3
30,male,bachelor,3.52,95,690,196,0,4.0,8.594269621644067,2.99377005908534,1.0,43.0,33.1
38,male,bachelor,11.99,216,300,212,128,3.0,7.472823010624124,1.0,4.990118129745433,44.0,54.2
22,male,bachelor,8.55,121,645,40,69,5.0,7.437994448280628,2.0154297002881334,2.763015286451765,59.0,44.8
31,male,high school,4.61,70,283,75,117,0.0,9.275927857140868,2.7709104657852355,6.353334420965876,70.0,22.5
41,female,bachelor,14.88,186,166,130,98,1.0,4.286958840498982,1.0,10.0,38.0,55.5
18,female,bachelor,6.11,139,213,178,76,5.0,8.18201539131148,4.109064628529394,3.975899765945417,60.0,29.2
24,male,bachelor,7.0,149,226,135,213,0.0,6.318588508216821,1.0,5.20351401345237,60.0,33.0
26,female,bachelor,7.69,110,226,156,102,3.0,7.595346191787584,2.946237966936046,7.034494515164518,79.0,31.0
31,female,bachelor,9.53,105,245,236,193,2.0,7.579764349556839,1.919481951947052,6.118546943071403,61.0,36.4
22,female,bachelor,4.69,98,527,111,73,3.0,6.2901274604317,1.9768035779599704,10.0,69.0,30.4
27,female,phd,6.58,162,143,73,12,4.0,7.923559156063084,2.047718539180431,1.0,66.0,31.1
13,female,high school,4.08,109,128,266,121,2.0,8.730036266443811,2.813518210859802,1.0,44.0,19.7
20,male,bachelor,7.25,171,233,84,0,3.0,8.153822808005348,1.931053806919192,4.0648863952263605,73.0,35.0
37,female,bachelor,8.12,134,647,136,118,1.0,6.18681831374932,1.0,6.175745926580492,67.0,46.1
22,male,high school,7.64,126,605,180,123,5.0,7.15345669122746,2.0977085711914483,1.921155023806573,70.0,41.8
21,female,bachelor,5.75,116,199,243,151,2.0,6.92463523786228,3.952424208933601,7.207672750843418,95.0,25.0
28,male,high school,8.16,182,240,143,205,3.0,5.46410848647364,1.0893604409408046,4.110521883683133,44.0,39.8
21,female,bachelor,2.13,50,179,81,77,2.0,7.839318869042309,3.9249749961864415,1.0,82.0,11.0
30,male,bachelor,6.49,129,501,122,290,2.0,6.87662506308024,3.9667973257126334,10.0,62.0,37.6
42,male,high school,6.0,90,263,174,106,3.0,7.929179115462127,3.008076736655938,4.1557588926745535,68.0,28.0
39,male,master,6.76,229,218,13,0,5.0,7.678307316993921,2.1050965608010417,7.854464949830064,65.0,36.68415185296776
16,female,high school,9.32,184,502,91,242,5.0,7.953707925691362,2.141817245175022,1.0,61.0,47.8
19,female,bachelor,14.61,308,254,56,110,5.0,4.608561475723295,1.232475709239523,5.823725471248463,65.29930112427833,64.9
20,male,bachelor,3.24,111,171,95,221,4.0,6.54334949002759,3.0257473312065204,1.9288591407652536,68.0,18.9
39,female,high school,6.27,110,347,61,119,7.0,8.74023973666099,2.239612584184264,4.569676762061867,50.0,32.8
35,female,high school,6.59,152,218,86,14,5.0,7.868855521207336,3.0750999407788875,9.95480489195675,73.0,32.8
18,female,bachelor,4.68,119,834,214,297,5.0,7.055815575790721,4.1209331927429735,2.847957413327425,61.0,39.9
20,male,bachelor,11.2,214,240,87,145,3.0,7.324042926900171,1.9218667703089816,10.0,54.0,48.7
50,male,master,6.42,142,196,41,148,3.0,8.056630971839779,2.0557413461129963,2.0683414407392684,60.0,32.7
32,female,phd,7.98,184,217,169,127,4.0,6.83877680772269,4.062742845067457,4.169155003555114,78.0,38.3
28,female,bachelor,8.41,123,349,68,156,4.0,7.48013358683679,4.100511333825918,9.84022870712817,65.29930112427833,37.7
26,female,bachelor,7.31,182,97,220,49,2.0,7.231897952684608,2.8772224616153914,3.0761892775368627,69.0,33.3
36,female,high school,11.26,279,151,142,113,5.0,5.588760870034618,1.074799802046845,4.713808102691372,58.0,53.4
44,male,master,10.24,143,144,377,168,3.0,7.611394016869676,1.9065706774694708,7.018671561270315,73.0,39.6
48,female,phd,7.63,113,323,74,128,4.0,6.6963545429397575,3.006525431228986,2.950408117682332,72.0,35.8
19,female,bachelor,6.81,130,234,57,222,3.0,7.661371764763079,2.9894166494424703,1.0,83.0,30.1
26,female,bachelor,5.03,104,152,64,3,2.0,7.909486443598568,2.9181498777327737,7.100614214622024,63.0,22.7
14,female,high school,4.81,163,460,97,210,5.0,7.466397294355014,2.1619694655875854,1.0,72.0,33.8
27,male,bachelor,14.22,301,407,87,4,1.0,6.294619052044417,1.0,10.0,66.0,67.8
16,male,high school,9.9,231,268,146,161,4.0,7.539382596219752,2.0519045590429794,9.95558070839077,78.0,46.7
22,female,bachelor,10.72,214,359,166,60,1.0,7.922001099534356,1.0,3.339443964342584,58.0,50.7
26,female,bachelor,8.59,211,515,532,74,3.0,8.305088904752218,1.992113673120361,1.0,72.0,49.2
21,male,bachelor,4.1,106,268,115,70,5.0,7.524907269405039,4.155763514709523,5.894734851860348,63.0,36.68415185296776
20,female,high school,10.79,195,98,87,111,4.0,5.721675392469005,1.993316365986571,5.017640115136681,64.0,42.2
21,male,bachelor,4.77,146,72,272,30,4.0,8.633228086224836,4.100326498697711,2.953392895025639,66.0,23.1
20,male,bachelor,4.0,103,109,114,239,4.0,7.893572555067103,3.168866165414305,9.918075360132695,65.29930112427833,18.4
42,male,bachelor,1.78,46,105,38,136,1.0,8.607227658564243,4.854012874426852,1.0,64.0,10.3
20,female,bachelor,4.54,77,1205,78,105,2.0,6.840486068640939,3.884014029166821,10.0,67.0,45.4
21,male,high school,12.4,265,433,172,182,4.0,6.282983149370278,1.0360977331774055,9.888871799601992,81.0,60.1
19,female,bachelor,3.34,77,245,104,127,7.0,7.27766005353381,3.281125750044542,1.0,75.0,17.9
19,female,bachelor,8.1,160,430,36,183,0.0,7.230547315809807,2.6943497516120094,5.384560679099722,74.0,40.9
29,female,high school,4.68,116,580,113,252,1.0,8.223072932100187,3.824890997880221,1.0,60.0,34.2
45,male,high school,6.05,68,172,564,104,5.0,8.65648374211664,4.074886532376936,9.73142683559912,56.0,24.5
46,female,master,8.42,178,268,1,87,2.0,7.276082603264115,1.0,1.0,75.0,36.68415185296776
31,female,bachelor,5.47,135,267,250,152,5.0,8.114682967865647,3.142789746025328,2.790095354366591,74.0,36.68415185296776
34,female,master,9.46,253,503,50,76,4.0,5.723206208078439,2.052986671626684,6.84276531085017,65.29930112427833,55.1
42,female,high school,2.86,53,584,88,0,4.0,7.140124089379207,3.023366517516033,2.895629221030398,59.0,25.9
30,male,bachelor,6.76,214,596,101,155,6.0,5.57276071493348,2.147559474400891,9.916442205365122,65.29930112427833,36.68415185296776
16,male,high school,1.56,66,483,94,102,2.0,7.889393148367021,4.906642932490078,5.11277500915484,49.0,19.2
34,female,bachelor,7.24,162,89,137,116,2.0,5.915911341631365,2.842646979215854,7.117784640756491,61.0,32.1
14,female,high school,8.67,243,367,169,103,4.0,7.28615687555538,1.044977800794626,9.915398267765768,75.0,47.3
22,female,bachelor,7.69,162,138,173,188,2.0,6.874171047558149,2.9804043238506988,1.1319027277996483,60.0,33.3
29,male,bachelor,6.33,90,624,93,0,2.0,7.801491617049817,1.9247152196231456,1.0,71.0,36.7
29,male,bachelor,14.66,320,318,224,144,1.0,5.623995414336777,1.0,10.0,63.0,68.5
21,female,bachelor,5.77,123,286,357,182,5.0,8.935459547518644,3.068067083384036,5.910301376742998,68.0,28.9
31,male,master,9.26,89,440,165,240,2.0,6.160603679562372,1.0,1.1689355037124614,54.0,39.6
27,male,high school,7.48,138,110,45,200,5.0,8.51556303575442,2.0630436278317,1.0,66.0,30.4
24,female,master,5.16,104,180,174,106,4.0,7.504340240367251,2.9518387442761784,3.903218969821446,35.0,24.4
26,female,bachelor,6.04,138,766,208,131,4.0,8.09118454572706,2.078543618902729,3.8866444502080126,63.0,43.6
31,female,bachelor,13.25,291,570,37,166,2.0,5.304340947276611,1.0,9.148027515932949,49.0,69.7
40,male,high school,12.08,206,221,17,83,0.0,5.532913325180366,1.0,1.4632542084571718,77.0,50.8
21,female,bachelor,8.19,178,412,46,0,2.0,7.498224914240244,2.905307490235272,10.0,73.0,42.4
33,female,phd,10.71,230,277,297,88,2.0,7.137517344288085,1.8888901955607569,9.136739968964534,70.0,50.6
35,male,master,6.23,107,465,68,25,3.0,7.693777734949518,3.9389309473573015,10.0,80.0,34.1
27,female,master,7.32,186,184,37,192,3.0,6.66158849882214,1.997847123045532,1.107375979678887,56.0,36.3
23,female,bachelor,6.44,116,240,122,5,0.0,5.330262596203962,3.8088806183711177,10.0,82.0,28.6
24,female,master,8.83,170,438,211,102,3.0,7.572078878851186,1.946978924368962,1.0,74.0,44.1
27,female,master,2.35,58,253,93,64,1.0,6.466563168302709,3.7612340770372032,10.0,63.0,15.2
23,male,bachelor,8.72,146,108,605,69,2.0,8.059322853754447,1.0,9.984870187115964,76.0,33.3
14,female,high school,6.91,147,553,88,58,6.0,7.377063659328253,2.168357793864723,7.78435418658855,54.0,40.3
27,female,master,4.11,88,257,543,101,5.0,7.280070423626354,3.141939588158454,4.69689310751764,57.0,22.2
21,female,bachelor,3.83,62,166,103,143,2.0,9.697207115952786,4.785174352966698,1.0,59.0,16.3
28,male,high school,8.73,141,734,47,142,4.0,6.694630089537674,2.073883539559509,7.793667156285804,60.0,49.8
17,female,high school,7.82,191,358,103,194,1.0,5.42176981900761,2.844466738062426,10.0,54.0,41.5
44,male,master,8.12,100,114,141,18,3.0,6.923576069656098,1.8821364567439909,7.008176737976364,77.0,30.0
22,male,high school,3.02,71,68,204,0,3.0,7.641369949573163,2.923081352927255,2.9756699717666137,62.0,12.7
30,male,bachelor,6.68,135,335,56,90,5.0,8.019837204747482,3.135793710926922,1.0,69.0,34.2
42,female,high school,7.56,166,723,6,0,7.0,7.367183472374864,3.2844054626129475,2.6938330054579542,59.0,50.1
19,female,high school,4.53,75,398,73,189,4.0,8.303570634808983,4.077906891751322,1.0,47.0,25.2
45,female,master,5.02,67,299,211,0,3.0,10.07586973926371,3.964983533665317,4.080890770705997,68.0,24.9
24,male,bachelor,11.09,172,155,62,167,3.0,6.160776998805033,2.035278851079883,4.960027529176569,46.0,43.3
22,male,bachelor,5.43,134,495,115,0,5.0,8.276814568667941,3.1157511919824668,1.8090938179757616,64.0,34.6
29,male,master,9.6,233,77,378,2,5.0,5.924627960937657,1.0826580125986631,9.850160925393329,51.0,43.3
21,male,bachelor,7.84,187,227,86,121,2.0,5.971854808861844,1.8389836378312887,2.06407008514468,85.0,37.3
18,male,high school,7.1,155,134,67,20,5.0,5.700959624184433,3.168583087398736,5.719316149454277,74.0,30.5
27,male,master,9.17,195,406,161,100,3.0,5.905324843897309,1.9735214318389804,10.0,66.0,46.7
41,female,high school,4.87,92,554,140,188,6.0,8.09916389817287,2.243380100567669,9.807587357905373,78.0,32.6
37,female,bachelor,8.35,183,365,186,95,3.0,5.554877593410162,1.0026964997025938,1.030954298786164,57.0,43.9
14,male,high school,7.85,155,151,70,251,2.0,7.019287121426967,1.7911632385061844,5.107207325949628,70.0,32.4
30,female,bachelor,7.45,212,443,193,113,2.0,5.843139071534927,2.8351516010932043,4.156246389489236,67.0,45.3
44,female,bachelor,4.73,86,83,160,0,4.0,8.285059617794607,3.0008937663127018,9.935205035717374,68.0,20.3
32,male,bachelor,5.68,142,163,577,131,7.0,6.809594160794595,3.2507757397035792,1.0,78.0,27.9
34,male,master,4.54,49,464,27,195,2.0,10.701071086004504,2.87113796481555,1.0,72.0,25.3
